mesh_code,centroid_lat,centroid_lon,city_area_fraction,centroid_within_city,population,elderly_population,reported_elderly_population,elderly_ratio,HTKSYORI,HTKSAKI,GASSAN,disclosure_status,suppression_flag,aggregation_target_flag,aggregation_flag,primary_eligible_disclosure,nearest_station_name,nearest_station_distance_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,nearest_public_transport_type,nearest_public_transport_name,nearest_public_transport_distance_m,nearest_medical_name,nearest_medical_distance_m,nearest_hospital_name,nearest_hospital_distance_m,nearest_clinic_name,nearest_clinic_distance_m,elderly_population_percentile,elderly_ratio_percentile,transport_distance_percentile,medical_distance_percentile,exploratory_score_a,exploratory_score_b,exploratory_score_c,rank_a_unfiltered,rank_b_unfiltered,rank_c_unfiltered,pareto_frontier,eligibility_population_threshold,eligibility_elderly_threshold,primary_eligible,rank
523973574,35.297916666666666,139.471875,0.03878462236283549,False,2,,,,2,523973583,,suppressed_source,True,False,False,False,片瀬江ノ島,1615.4828010414647,江ノ島,1018.6229357968209,bus_stop,江ノ島,1018.6229357968209,いしい内科医院,1658.5345165019924,藤沢脳神経外科病院,2805.8735414863168,いしい内科医院,1658.5345165019924,,,,,,,,,,,,False,False,False,
523973583,35.297916666666666,139.47812499999998,0.5198687404352326,False,57,,29.0,,1,,523973574,aggregation_destination,False,True,True,False,片瀬江ノ島,1337.7726845352056,かながわ女性センター,484.1169935551673,bus_stop,かながわ女性センター,484.1169935551673,いしい内科医院,1370.901292179454,藤沢脳神経外科病院,2591.6887114865026,いしい内科医院,1370.901292179454,,,,,,,,,,,,True,False,False,
523973584,35.297916666666666,139.484375,0.45844164791299385,True,32,14.0,14.0,0.4375,0,,,unaffected,False,False,False,True,片瀬江ノ島,1271.0674345396333,湘南港桟橋,88.73748931213254,bus_stop,湘南港桟橋,88.73748931213254,鵠生クリニック,1216.8306353789494,藤沢脳神経外科病院,2491.347552379199,鵠生クリニック,1216.8306353789494,0.019011406844106463,0.9619771863117871,0.12927756653992395,1.0,0.002457748413306539,0.019011406844106463,0.002457748413306539,263,248,253,True,True,True,True,252
523973681,35.30208333333333,139.47812499999998,0.2594544026906958,False,86,34.0,34.0,0.3953488372093023,0,,,unaffected,False,False,False,True,片瀬江ノ島,913.5047894116404,江ノ島,317.8256670520808,bus_stop,江ノ島,317.8256670520808,いしい内科医院,952.205796623996,藤沢脳神経外科病院,2152.286126782047,いしい内科医院,952.205796623996,,,,,,,,,,,,True,True,False,
523973682,35.30208333333333,139.484375,0.25682528142171596,False,135,50.0,50.0,0.37037037037037035,0,,,unaffected,False,False,False,True,片瀬江ノ島,812.6973709365744,江ノ島,257.9568874562816,bus_stop,江ノ島,257.9568874562816,鵠生クリニック,778.2881728860181,藤沢脳神経外科病院,2030.3509303587966,鵠生クリニック,778.2881728860181,,,,,,,,,,,,True,True,False,
523973684,35.306250000000006,139.484375,0.549178007951295,True,376,85.0,85.0,0.22606382978723405,0,,,unaffected,False,False,False,True,片瀬江ノ島,364.23004159656364,江ノ島海岸,131.60911246751334,bus_stop,江ノ島海岸,131.60911246751334,いしい内科医院,368.95138276980515,藤沢脳神経外科病院,1570.0822303279817,いしい内科医院,368.95138276980515,0.17490494296577946,0.30798479087452474,0.27756653992395436,0.5893536121673004,0.04854775983460798,0.1030808599227978,0.028611797621156797,218,182,188,False,True,True,True,188
523973693,35.306250000000006,139.49062500000002,0.03694750433061504,False,169,68.0,68.0,0.40236686390532544,0,,,unaffected,False,False,False,True,江ノ島,595.8099591351802,東浜,384.0098306188567,bus_stop,東浜,384.0098306188567,鵠生クリニック,364.0193756362962,藤沢脳神経外科病院,1612.8067138091226,鵠生クリニック,364.0193756362962,,,,,,,,,,,,True,True,False,
523973774,35.31458333333333,139.471875,0.6937619662417838,True,353,113.0,113.0,0.32011331444759206,0,,,unaffected,False,False,False,True,鵠沼海岸,686.9830832814926,公園西部駐車場前,167.48707256837494,bus_stop,公園西部駐車場前,167.48707256837494,のなかこどもクリニック,392.57908603599606,藤沢脳神経外科病院,1448.6401476432916,のなかこどもクリニック,392.57908603599606,0.23574144486692014,0.7984790874524715,0.40304182509505704,0.6311787072243346,0.09501366218970926,0.1487949804102994,0.05997060046955033,179,150,142,False,True,True,True,142
523973781,35.31041666666667,139.47812499999998,0.5945519745491555,True,911,139.0,139.0,0.1525795828759605,0,,,unaffected,False,False,False,True,片瀬江ノ島,454.05801848433424,西浜,124.4094554517296,bus_stop,西浜,124.4094554517296,のなかこどもクリニック,452.6254778735394,藤沢脳神経外科病院,1321.0868701002933,のなかこどもクリニック,452.6254778735394,0.2737642585551331,0.04182509505703422,0.24714828897338403,0.714828897338403,0.06766036808396826,0.19569460307363126,0.04836558631097351,202,117,156,False,True,True,True,156
523973782,35.31041666666667,139.484375,1.0000000000000002,True,2527,633.0,633.0,0.2504946576968738,0,,,unaffected,False,False,False,True,片瀬江ノ島,179.36785087116442,江ノ島駅前,294.1264739565768,station,片瀬江ノ島,179.36785087116442,いしい内科医院,134.56331624158034,藤沢脳神経外科病院,1111.4465523891188,いしい内科医院,134.56331624158034,0.7680608365019012,0.4866920152091255,0.4524714828897338,0.17110266159695817,0.3475256256415446,0.1314172533938614,0.059462559520416375,62,162,144,False,True,True,True,144
523973783,35.31458333333333,139.47812499999998,1.0,True,2501,549.0,549.0,0.21951219512195122,0,,,unaffected,False,False,False,True,湘南海岸公園,478.10469627939057,小田急ショップ前,255.60192905078944,bus_stop,小田急ショップ前,255.60192905078944,のなかこどもクリニック,184.37338967875215,藤沢脳神経外科病院,970.9387403312826,のなかこどもクリニック,184.37338967875215,0.6615969581749049,0.28517110266159695,0.6615969581749049,0.24714828897338403,0.43771053506628693,0.16351255620292326,0.10817940980725722,40,139,98,False,True,True,True,98
523973784,35.31458333333333,139.484375,1.0,True,2327,645.0,645.0,0.2771809196390202,0,,,unaffected,False,False,False,True,湘南海岸公園,117.41466836474684,西方,159.79240984709557,station,湘南海岸公園,117.41466836474684,医療法人社団清明会　湘南海岸眼科クリニック,54.757732114476184,藤沢脳神経外科病院,657.8688853170612,医療法人社団清明会　湘南海岸眼科クリニック,54.757732114476184,0.7946768060836502,0.6463878326996197,0.22053231939163498,0.04182509505703422,0.1752519192123639,0.033237432954069016,0.007329928179984802,132,230,234,False,True,True,True,234
523973791,35.31041666666667,139.49062500000002,0.3944862543356265,False,2441,825.0,825.0,0.33797623924621056,0,,,unaffected,False,False,False,True,江ノ島,280.3746375668368,竜口寺,127.37339086264791,bus_stop,竜口寺,127.37339086264791,髙橋内科クリニック,94.19648162650513,藤沢脳神経外科病院,1171.0227554328746,髙橋内科クリニック,94.19648162650513,,,,,,,,,,,,True,True,False,
523973793,35.31458333333333,139.49062500000002,0.8335271206499449,True,1237,337.0,337.0,0.27243330638641877,0,,,unaffected,False,False,False,True,目白山下,99.375351244285,目白山,260.3607397502198,station,目白山下,99.375351244285,佐川内科医院,363.622548510863,藤沢脳神経外科病院,754.1655686965634,佐川内科医院,363.622548510863,0.44866920152091255,0.6083650190114068,0.16730038022813687,0.5779467680608364,0.07506252801110323,0.2593069149474475,0.04338214546649312,193,89,162,False,True,True,True,162
523973794,35.31458333333333,139.496875,0.01867988893100645,False,2194,663.0,663.0,0.30218778486782133,0,,,unaffected,False,False,False,True,目白山下,489.9059028016057,目白山,322.3947396406908,bus_stop,目白山,322.3947396406908,片瀬山内科医院,495.99250533852506,藤沢脳神経外科病院,1162.1720565121539,片瀬山内科医院,495.99250533852506,,,,,,,,,,,,True,True,False,
523973853,35.32291666666667,139.440625,0.6664657231941175,True,2048,642.0,642.0,0.3134765625,0,,,unaffected,False,False,False,True,辻堂,1618.3074231564676,辻堂西海岸,84.58643695241283,bus_stop,辻堂西海岸,84.58643695241283,山田医院,355.64627446586957,医療法人長谷川会湘南ホスピタル,1161.4331525284865,山田医院,355.64627446586957,0.7889733840304183,0.7832699619771863,0.11026615969581749,0.5703422053231939,0.08699706515924764,0.44998481978921195,0.0496180979995709,186,24,155,False,True,True,True,155
523973854,35.32291666666667,139.44687499999998,0.9999999999999998,True,2541,847.0,847.0,0.3333333333333333,0,,,unaffected,False,False,False,True,辻堂,1548.0470885526772,交通公園前,63.50867188050245,bus_stop,交通公園前,63.50867188050245,山田医院,413.4520459001422,医療法人長谷川会湘南ホスピタル,1140.7174104254468,山田医院,413.4520459001422,0.9315589353612167,0.8231939163498099,0.07224334600760456,0.6653992395437263,0.06729893449377611,0.6198586071795168,0.044780659834261674,204,7,159,False,True,True,True,159
523973861,35.31875000000001,139.453125,0.703547229025394,True,586,84.0,84.0,0.14334470989761092,0,,,unaffected,False,False,False,True,鵠沼海岸,1660.9568875904922,辻堂海浜公園前,137.84231735052128,bus_stop,辻堂海浜公園前,137.84231735052128,みき辻堂東海岸クリニック,392.1734539259955,医療法人長谷川会湘南ホスピタル,1772.9962979811985,みき辻堂東海岸クリニック,392.1734539259955,0.17110266159695817,0.026615969581749048,0.30038022813688214,0.6273764258555133,0.05139585652532204,0.10734577628706501,0.03224454877063931,214,178,181,False,True,True,True,181
523973862,35.31875000000001,139.45937499999997,0.949538661028003,True,1603,367.0,367.0,0.22894572676232064,0,,,unaffected,False,False,False,True,鵠沼海岸,1100.4218080203461,湘洋中学校前,133.53469117933864,bus_stop,湘洋中学校前,133.53469117933864,奥医院,267.3597578337018,医療法人社団正拓会　湘南太平台病院,1916.8894787490235,奥医院,267.3597578337018,0.49049429657794674,0.33079847908745247,0.28517110266159695,0.4068441064638783,0.13987479940435743,0.19955471381688328,0.05690723778048001,156,112,147,False,True,True,True,147
523973863,35.32291666666667,139.453125,0.9999999999999998,True,3426,763.0,763.0,0.2227086981903094,0,,,unaffected,False,False,False,True,鵠沼海岸,1663.3881118263894,辻堂東海岸,150.83579887084977,bus_stop,辻堂東海岸,150.83579887084977,マリソル整形外科,100.41403635353143,医療法人長谷川会湘南ホスピタル,1378.1461771607296,マリソル整形外科,100.41403635353143,0.8935361216730038,0.2965779467680608,0.33840304182509506,0.11026615969581749,0.3023753415547427,0.09852679668637684,0.03334176769995262,79,185,179,False,True,True,True,179
523973864,35.32291666666667,139.45937499999997,0.9999999999999998,True,3215,683.0,683.0,0.21244167962674962,0,,,unaffected,False,False,False,True,鵠沼海岸,1104.1239894997345,鵠沼車庫前,508.9657461388165,bus_stop,鵠沼車庫前,508.9657461388165,奥医院,233.6086700940001,医療法人社団正拓会　湘南太平台病院,1501.8770870437045,奥医院,233.6086700940001,0.8288973384030418,0.2509505703422053,0.9467680608365019,0.33840304182509506,0.7847735257123856,0.2805013806763145,0.2655697482448757,5,80,22,False,True,True,True,22
523973871,35.31875000000001,139.465625,1.0,True,2411,601.0,601.0,0.24927416009954376,0,,,unaffected,False,False,False,True,鵠沼海岸,555.8324094619921,鵠沼プールガーデン,196.63830651640438,bus_stop,鵠沼プールガーデン,196.63830651640438,野沢内科循環器内科,464.28876167000897,医療法人社団正拓会　湘南太平台病院,1774.742505063561,野沢内科循環器内科,464.28876167000897,0.7224334600760456,0.4790874524714829,0.5171102661596958,0.7338403041825095,0.3735777588225939,0.530150790093828,0.2741464161701925,55,15,20,False,True,True,True,20
523973872,35.31875000000001,139.471875,1.0,True,2754,627.0,627.0,0.22766884531590414,0,,,unaffected,False,False,False,True,鵠沼海岸,229.87257238262978,鵠沼海岸,232.7466024680535,station,鵠沼海岸,229.87257238262978,くげぬま眼科クリニック,205.0873887273123,藤沢脳神経外科病院,1312.735394288854,くげぬま眼科クリニック,205.0873887273123,0.752851711026616,0.3231939163498099,0.6007604562737643,0.2965779467680608,0.45228353742283395,0.22327921467709522,0.1341373228858595,37,108,84,False,True,True,True,84
523973873,35.32291666666667,139.465625,1.0,True,3222,823.0,823.0,0.25543140906269396,0,,,unaffected,False,False,False,True,鵠沼海岸,563.167438198239,鵠沼車庫前,154.0370837119835,bus_stop,鵠沼車庫前,154.0370837119835,かわしま神経内科クリニック,447.7316818665659,医療法人社団正拓会　湘南太平台病院,1315.639791030745,かわしま神経内科クリニック,447.7316818665659,0.9182509505703422,0.5171102661596958,0.3574144486692015,0.7072243346007605,0.3281961572380691,0.6494094175136261,0.23210830892122,73,5,34,False,True,True,True,34
523973874,35.32291666666667,139.471875,1.0,True,2517,704.0,704.0,0.27969805323798175,0,,,unaffected,False,False,False,True,鵠沼海岸,247.1081343083476,熊倉通り,176.84705216206916,bus_stop,熊倉通り,176.84705216206916,ありあけ内科クリニック,92.72403315760269,藤沢脳神経外科病院,1332.4095094094146,ありあけ内科クリニック,92.72403315760269,0.8631178707224335,0.6539923954372624,0.44866920152091255,0.09125475285171103,0.38725440587546445,0.07876360797467075,0.0353388050989017,51,203,174,False,True,True,True,174
523973881,35.31875000000001,139.47812499999998,1.0,True,2307,638.0,638.0,0.2765496315561335,0,,,unaffected,False,False,False,True,鵠沼,507.9681889302839,小田急ショップ前,554.2244314683569,station,鵠沼,507.9681889302839,海の診療所,183.38837996721114,藤沢脳神経外科病院,753.3242539474949,海の診療所,183.38837996721114,0.7813688212927756,0.6387832699619772,0.9391634980988594,0.24334600760456274,0.7338330755107056,0.19014298312828,0.17857534917370785,8,123,55,False,True,True,True,55
523973882,35.31875000000001,139.484375,0.9999999999999998,True,3001,696.0,696.0,0.23192269243585473,0,,,unaffected,False,False,False,True,鵠沼,332.3114701261955,新屋敷,151.0486010746912,bus_stop,新屋敷,151.0486010746912,杉本医院,161.78539085716434,藤沢脳神経外科病院,239.98580745908922,杉本医院,161.78539085716434,0.8517110266159695,0.35361216730038025,0.34220532319391633,0.20532319391634982,0.29146004713094015,0.1748760282785641,0.05984350777593448,86,131,143,False,True,True,True,143
523973883,35.32291666666667,139.47812499999998,1.0000000000000002,True,2454,698.0,698.0,0.2844335778321108,0,,,unaffected,False,False,False,True,鵠沼,446.74541209259564,中岡,397.36855973407876,bus_stop,中岡,397.36855973407876,ＣｏＣｏ　Ｃｌｉｎｉｃ,149.69376233315376,藤沢脳神経外科病院,787.1452115950714,ＣｏＣｏ　Ｃｌｉｎｉｃ,149.69376233315376,0.8593155893536122,0.6768060836501901,0.8859315589353612,0.19391634980988592,0.7612947996935043,0.16663534242218334,0.14762750868581262,6,138,72,False,True,True,True,72
523973884,35.32291666666667,139.484375,1.0,True,2500,630.0,630.0,0.252,0,,,unaffected,False,False,False,True,鵠沼,228.00941537883492,藤ヶ谷,312.20741759289064,station,鵠沼,228.00941537883492,くげぬま奥医院,274.7295275283888,藤沢脳神経外科病院,331.23930151466016,くげぬま奥医院,274.7295275283888,0.7585551330798479,0.49429657794676807,0.5855513307984791,0.4220532319391635,0.44417296765892234,0.3201506455203921,0.18746463654045772,39,62,51,False,True,True,True,51
523973891,35.31875000000001,139.49062500000002,1.0,True,1503,528.0,528.0,0.35129740518962077,0,,,unaffected,False,False,False,True,目白山下,525.2221822439857,片瀬山,320.41712587683935,bus_stop,片瀬山,320.41712587683935,中澤医院,215.5906334906029,藤沢脳神経外科病院,439.9552402183281,中澤医院,215.5906334906029,0.623574144486692,0.8479087452471483,0.7870722433460076,0.311787072243346,0.49079790079370816,0.1944223568361549,0.15302444055165046,31,119,69,False,True,True,True,69
523973892,35.31875000000001,139.496875,0.41974606939096853,False,1756,634.0,634.0,0.36104783599088835,0,,,unaffected,False,False,False,True,目白山下,711.3218364650271,片瀬山,289.2660012586291,bus_stop,片瀬山,289.2660012586291,片瀬山内科医院,274.95509304678677,藤沢脳神経外科病院,987.6228307346921,片瀬山内科医院,274.95509304678677,,,,,,,,,,,,True,True,False,
523973893,35.32291666666667,139.49062500000002,1.0000000000000002,True,1749,530.0,530.0,0.30303030303030304,0,,,unaffected,False,False,False,True,柳小路,689.9415253051852,岩屋不動入口,210.9434401542593,bus_stop,岩屋不動入口,210.9434401542593,やまだ内科クリニック,241.28943344980016,藤沢脳神経外科病院,495.6610762044526,やまだ内科クリニック,241.28943344980016,0.6273764258555133,0.7642585551330798,0.5513307984790875,0.3650190114068441,0.3458919458138762,0.22900432274573873,0.1262571361145708,63,107,88,False,True,True,True,88
523973894,35.32291666666667,139.496875,0.5330744052954731,True,1487,617.0,617.0,0.4149293880295898,0,,,unaffected,False,False,False,True,目白山下,1095.1137812320928,片瀬中学校前,219.64677902650817,bus_stop,片瀬中学校前,219.64677902650817,片瀬山眼科,303.92535411157314,藤沢脳神経外科病院,1013.64590188329,片瀬山眼科,303.92535411157314,0.7338403041825095,0.9467680608365019,0.5703422053231939,0.4752851711026616,0.4185400974424959,0.3487834145354132,0.1989259018262813,44,54,47,False,True,True,True,47
523973951,35.327083333333334,139.440625,0.3855713981547083,False,3121,686.0,686.0,0.21980134572252483,0,,,unaffected,False,False,False,True,辻堂,1184.8079774655441,辻堂団地,303.8934646377682,bus_stop,辻堂団地,303.8934646377682,山田医院,319.0938818930683,医療法人長谷川会湘南ホスピタル,729.4191579491836,山田医院,319.0938818930683,,,,,,,,,,,,True,True,False,
523973952,35.327083333333334,139.44687499999998,1.0,True,3004,722.0,722.0,0.2403462050599201,0,,,unaffected,False,False,False,True,辻堂,1086.8821615266186,高砂,87.50938748203582,bus_stop,高砂,87.50938748203582,山田医院,382.46170834850165,医療法人長谷川会湘南ホスピタル,695.9629319636666,山田医院,382.46170834850165,0.8783269961977186,0.41064638783269963,0.12547528517110265,0.6121673003802282,0.11020833032138673,0.5376830661134323,0.06746593605225576,168,13,131,False,True,True,True,131
523973953,35.33125000000001,139.440625,0.16742800837008895,False,3531,761.0,761.0,0.21551968280940242,0,,,unaffected,False,False,False,True,辻堂,784.8240814554863,久根下公園前,617.4262443269955,bus_stop,久根下公園前,617.4262443269955,医療法人長谷川会湘南ホスピタル,377.4994676987105,医療法人長谷川会湘南ホスピタル,377.4994676987105,越野小児科,611.8815483883388,,,,,,,,,,,,True,True,False,
523973954,35.33125000000001,139.44687499999998,0.9999999999999998,True,3277,730.0,730.0,0.22276472383277388,0,,,unaffected,False,False,False,True,辻堂,627.298600857239,久根下公園前,50.62306447616259,bus_stop,久根下公園前,50.62306447616259,小林小児クリニック,108.53099207426884,医療法人長谷川会湘南ホスピタル,307.9295099702762,小林小児クリニック,108.53099207426884,0.8821292775665399,0.30038022813688214,0.04182509505703422,0.13307984790874525,0.036895140886813456,0.11739363009440645,0.004909999737788863,228,170,244,False,True,True,True,244
523973961,35.327083333333334,139.453125,0.9999999999999998,True,2390,561.0,561.0,0.23472803347280335,0,,,unaffected,False,False,False,True,辻堂,1266.7017095435224,浜見山,13.549595849522932,bus_stop,浜見山,13.549595849522932,医療法人社団桐英会　はじめクリニック,171.18677457015664,医療法人長谷川会湘南ホスピタル,1040.3772353400552,医療法人社団桐英会　はじめクリニック,171.18677457015664,0.6768060836501901,0.3840304182509506,0.0038022813688212928,0.22053231939163498,0.002573407162168023,0.14925761540574534,0.0005675194502119595,262,149,260,False,True,True,True,258
523973962,35.327083333333334,139.45937499999997,1.0000000000000002,True,2886,533.0,533.0,0.18468468468468469,0,,,unaffected,False,False,False,True,鵠沼海岸,1286.3040378752235,堂面,352.6089468354142,bus_stop,堂面,352.6089468354142,びわた東海岸クリニック,318.91889948808836,医療法人社団正拓会　湘南太平台病院,1124.335401939248,びわた東海岸クリニック,318.91889948808836,0.6387832699619772,0.12927756653992395,0.8365019011406845,0.49429657794676807,0.5343434197400571,0.3157483843918519,0.26412412382588374,25,64,23,False,True,True,True,23
523973963,35.33125000000001,139.453125,1.0,True,2591,637.0,637.0,0.24585102277113083,0,,,unaffected,False,False,False,True,辻堂,903.7159891780959,南町,175.84254251015486,bus_stop,南町,175.84254251015486,医療法人社団桐英会　はじめクリニック,324.9323346193835,医療法人長谷川会湘南ホスピタル,832.3523739905935,医療法人社団桐英会　はじめクリニック,324.9323346193835,0.7756653992395437,0.46387832699619774,0.4372623574144487,0.5095057034220533,0.3391692810363024,0.39520594485969146,0.17280868311355332,66,33,59,False,True,True,True,59
523973964,35.33125000000001,139.45937499999997,1.0000000000000002,True,2946,624.0,624.0,0.21181262729124237,0,,,unaffected,False,False,False,True,辻堂,1373.1515061501093,東町,17.04712585387923,bus_stop,東町,17.04712585387923,辻堂太平台クリニック,50.29167333584006,医療法人社団正拓会　湘南太平台病院,836.6313952319259,辻堂太平台クリニック,50.29167333584006,0.7490494296577946,0.24714828897338403,0.011406844106463879,0.030418250950570342,0.008544290072142144,0.022784773525712385,0.0002599023596088865,256,241,262,False,True,True,True,260
523973971,35.327083333333334,139.465625,1.0000000000000002,True,2243,478.0,478.0,0.21310744538564422,0,,,unaffected,False,False,False,True,鵠沼海岸,867.578196810949,藤原,187.13511639423476,bus_stop,藤原,187.13511639423476,野中医院,416.6122530591354,医療法人社団正拓会　湘南太平台病院,859.9016000576522,野中医院,416.6122530591354,0.5798479087452472,0.2585551330798479,0.49429657794676807,0.6692015209125475,0.2866168370223655,0.38803510243027944,0.19180442325451075,88,37,50,False,True,True,True,50
523973972,35.327083333333334,139.471875,1.0000000000000002,True,2759,634.0,634.0,0.22979340340703153,0,,,unaffected,False,False,False,True,本鵠沼,537.9150762466301,熊倉通り,338.66423235749966,bus_stop,熊倉通り,338.66423235749966,本鵠沼耳鼻咽喉科,387.8718764963098,医療法人社団正拓会　湘南太平台病院,927.5907249117746,本鵠沼耳鼻咽喉科,387.8718764963098,0.7718631178707225,0.33840304182509506,0.8098859315589354,0.6197718631178707,0.6251210802527144,0.4783790426347063,0.38743245658248077,18,17,9,False,True,True,True,9
523973973,35.33125000000001,139.465625,1.0,True,2549,441.0,441.0,0.1730090231463319,0,,,unaffected,False,False,False,True,本鵠沼,879.7257773450749,太平橋,303.2578745446694,bus_stop,太平橋,303.2578745446694,野中医院,349.03971287532255,医療法人社団正拓会　湘南太平台病院,418.66448235720435,野中医院,349.03971287532255,0.5627376425855514,0.08745247148288973,0.7680608365019012,0.5551330798479087,0.43221674449536646,0.3123942806748688,0.23993781253354943,42,67,32,False,True,True,True,32
523973974,35.33125000000001,139.471875,0.9999999999999998,True,3199,671.0,671.0,0.20975304782744608,0,,,unaffected,False,False,False,True,本鵠沼,312.10396947016847,原,127.1449244967822,bus_stop,原,127.1449244967822,早稲田医院,128.88005656469792,医療法人社団正拓会　湘南太平台病院,544.3048712692885,早稲田医院,128.88005656469792,0.8174904942965779,0.23193916349809887,0.25475285171102663,0.1634980988593156,0.20825803466870998,0.13365814165305268,0.03404979274051152,115,161,178,False,True,True,True,178
523973981,35.327083333333334,139.47812499999998,1.0,True,2998,677.0,677.0,0.22581721147431622,0,,,unaffected,False,False,False,True,本鵠沼,508.4591656747185,上岡,154.76803147049003,bus_stop,上岡,154.76803147049003,丸田整形外科,228.76730425962015,クローバーホスピタル,1024.0564750376636,丸田整形外科,228.76730425962015,0.8212927756653993,0.3041825095057034,0.3612167300380228,0.33079847908745247,0.2966646908297069,0.27168240107562636,0.09813622852541636,85,85,103,False,True,True,True,103
523973982,35.327083333333334,139.484375,0.9999999999999998,True,2971,748.0,748.0,0.2517670817906429,0,,,unaffected,False,False,False,True,柳小路,81.43343052201563,柳小路,270.31739864499923,station,柳小路,81.43343052201563,桜が岡内科クリニック,278.33162190952106,クローバーホスピタル,586.313299618149,桜が岡内科クリニック,278.33162190952106,0.8897338403041825,0.49049429657794674,0.09885931558935361,0.4296577946768061,0.08795847850915872,0.3822810796744206,0.03779204589937238,185,39,170,False,True,True,True,170
523973983,35.33125000000001,139.47812499999998,1.0,True,2978,685.0,685.0,0.2300201477501679,0,,,unaffected,False,False,False,True,本鵠沼,258.0477685526568,高瀬通り,196.03633010798265,bus_stop,高瀬通り,196.03633010798265,小林内科医院,176.6292063084683,クローバーホスピタル,904.5711390735185,小林内科医院,176.6292063084683,0.8326996197718631,0.34220532319391633,0.5133079847908745,0.23193916349809887,0.4274313637612225,0.19313565325507093,0.09913807296362956,43,122,101,False,True,True,True,101
523973984,35.33125000000001,139.484375,1.0000000000000002,True,3541,829.0,829.0,0.23411465687658853,0,,,unaffected,False,False,False,True,石上,174.01213963056128,郵便局前,200.1863742012296,station,石上,174.01213963056128,鵠沼メンタルクリニック,164.812685878072,クローバーホスピタル,336.68508118667296,鵠沼メンタルクリニック,164.812685878072,0.9239543726235742,0.38022813688212925,0.4220532319391635,0.20912547528517111,0.38995792913010163,0.19322239731671703,0.08155013727055357,50,121,120,False,True,True,True,120
523973991,35.327083333333334,139.49062500000002,1.0,True,1838,538.0,538.0,0.2927094668117519,0,,,unaffected,False,False,False,True,柳小路,490.7379103932659,柳小路,306.5293250111335,bus_stop,柳小路,306.5293250111335,ミネベアミツミ株式会社藤沢工場医務室,139.08504142319,クローバーホスピタル,533.4343624096736,ミネベアミツミ株式会社藤沢工場医務室,139.08504142319,0.6463878326996197,0.7072243346007605,0.7718631178707225,0.18250950570342206,0.49892292790122744,0.11797192383871387,0.0910581769553571,29,168,112,False,True,True,True,112
523973992,35.327083333333334,139.496875,0.8758204332125308,True,244,97.0,97.0,0.3975409836065574,0,,,unaffected,False,False,False,True,柳小路,1058.6619313392953,片瀬中学校前,493.5845611808633,bus_stop,片瀬中学校前,493.5845611808633,片瀬山眼科,503.44745648642345,クローバーホスピタル,933.3046727163459,片瀬山眼科,503.44745648642345,0.19771863117870722,0.935361216730038,0.9315589353612167,0.7718631178707225,0.18418655756191357,0.1526117191227284,0.14216681058961392,127,145,78,False,True,True,True,78
523973993,35.33125000000001,139.49062500000002,1.0000000000000002,True,1042,200.0,200.0,0.19193857965451055,0,,,unaffected,False,False,False,True,石上,477.25376165267136,県合同庁舎前,268.4611976653172,bus_stop,県合同庁舎前,268.4611976653172,藤沢市保健所,191.7848049010279,クローバーホスピタル,232.69919950705213,藤沢市保健所,191.7848049010279,0.3517110266159696,0.155893536121673,0.7072243346007605,0.2661596958174905,0.24873859677022947,0.09361129985976377,0.06620418925443369,97,192,133,False,True,True,True,133
523973994,35.33125000000001,139.496875,1.0000000000000002,True,3349,688.0,688.0,0.20543445804717828,0,,,unaffected,False,False,False,True,石上,1034.8608316093164,御霊神社前,276.9792351838688,bus_stop,御霊神社前,276.9792351838688,アズビル株式会社　藤沢テクノセンター健康管理室,476.66037831505605,藤沢病院,793.6727528131873,アズビル株式会社　藤沢テクノセンター健康管理室,476.66037831505605,0.8365019011406845,0.21292775665399238,0.7338403041825095,0.7414448669201521,0.6138588095823273,0.620220040769709,0.45514246337853165,19,6,5,False,True,True,True,5
523974901,35.327083333333334,139.503125,0.0467729730130133,False,868,288.0,288.0,0.3317972350230415,0,,,unaffected,False,False,False,True,柳小路,1626.7927754368206,御霊神社前,737.6609141639409,bus_stop,御霊神社前,737.6609141639409,藤沢病院,771.0885478420546,藤沢病院,771.0885478420546,特別養護老人ホームみどりの園医務室,868.8802751795906,,,,,,,,,,,,True,True,False,
523974903,35.33125000000001,139.503125,0.38209093468829913,False,1515,428.0,428.0,0.2825082508250825,0,,,unaffected,False,False,False,True,藤沢,1591.4282467557907,御霊神社前,402.8070834656366,bus_stop,御霊神社前,402.8070834656366,藤沢病院,336.2747653276665,藤沢病院,336.2747653276665,特別養護老人ホームみどりの園医務室,440.6801794897659,,,,,,,,,,,,True,True,False,
523974904,35.33125000000001,139.50937499999998,0.001337420349634568,False,1415,383.0,383.0,0.2706713780918728,0,,,unaffected,False,False,False,True,藤沢,2120.758270521706,村岡宮前,346.2995537369555,bus_stop,村岡宮前,346.2995537369555,藤沢病院,491.8413757239732,藤沢病院,491.8413757239732,特別養護老人ホームみどりの園医務室,504.80259645562677,,,,,,,,,,,,True,True,False,
